id,floor,max_floor,size,rent,maintenance_fee,deposit,key_money,layout,year_built,nearest_station,location,url
13630,3,12,30.75,120000,0,0,120000,1K,2002,4,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/250897
12753,22,22,65.45,218000,12000,436000,218000,2LDK,2009,9,Kamiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/436511
12771,8,8,21.35,74000,8000,0,74000,1K,2007,11,Kitasuna| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/457440
13722,2,2,15.8,69500,4540,0,69500,1K,1990,7,Koyama| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/168136
19077,3,3,43.92,314000,15000,314000,0,3LDK,2005,4,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/210887
11923,2,2,22.35,96000,6040,0,96000,1K,2009,2,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/359358
11402,1,3,33.12,108500,3540,108500,0,1R,2016,8,Asagayakita| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/372799
18151,1,3,88.55,340000,10000,680000,0,1LDK,2006,10,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/291033
15222,2,4,25.2,79000,10000,79000,79000,1K,1996,3,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/204070
15216,4,8,20.94,69800,7000,0,0,1K,2007,7,Omorihoncho| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/160857
22472,4,5,61.06,212000,10000,212000,424000,2LDK,2017,10,Chuocho| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/502443
13767,1,1,24.5,79000,6000,79000,79000,1K,1992,10,Megurohoncho| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/436116
9602,2,8,21.29,76000,8000,0,0,1R,2009,4,Shiomi| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/485544
15634,2,4,19.8,57000,5000,57000,57000,1R,1991,12,Kamiikedai| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/297903
15129,4,4,25.56,87000,3000,87000,0,1K,2005,3,Kitaueno| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/263147
20009,11,14,42.68,189000,0,189000,189000,1LDK,2013,1,Kitasenzoku| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/346919
16770,1,2,19.87,70500,4000,0,0,1K,2008,18,Matsue| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/242569
12237,2,5,61.62,320000,15000,320000,640000,1LDK,2005,4,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/454242
18795,14,16,64.77,226000,12000,452000,226000,1LDK,2005,5,Kandasudacho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/376560
22103,1,3,40.0,132000,3000,264000,0,1LDK,1995,1,Higashinakano| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/430601
12083,9,9,68.89,240000,0,480000,0,2LDK,2002,2,Tsukiji| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/492683
15384,5,5,30.46,151000,7000,151000,0,1LDK,2004,8,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/158721
8849,1,7,25.0,99000,18000,99000,198000,1K,2013,6,Tairamachi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/447792
11237,3,4,42.53,114000,3000,228000,0,2LDK,1981,7,Haramachi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/503814
12909,2,2,41.3,144000,2540,144000,0,1LDK,2017,5,Otowa| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/426822
20312,3,8,50.84,200000,10000,200000,0,1SLDK,1999,3,Higashiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/380376
16056,5,6,20.24,69500,7500,0,0,1R,2003,6,Denenchofu| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/160861
19011,12,12,54.93,175000,0,350000,350000,1LDK,1991,11,Shibaura(2-4-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/200464
12704,3,3,33.96,165000,0,330000,165000,1LDK,2017,11,Shirokane| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/474521
8650,2,3,22.69,89000,6000,89000,89000,1K,1991,5,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/498292
8124,4,7,23.44,90000,5000,180000,0,1R,2009,11,Kamatahoncho| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/367017
13285,2,3,20.28,56000,6500,0,0,1K,2000,11,Saiwaicho| Fuchu-shi| Tokyo,http://www.realestate.co.jp/rent/view/191324
14541,14,14,21.3,86000,10000,86000,86000,1R,2008,5,Nihombashinakasu| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/467570
17052,1,2,14.06,65500,4540,0,0,1K,1990,7,Amanuma| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/381107
19080,23,28,94.21,531000,0,1062000,531000,3LDK,2014,7,Azabudai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/229922
20594,1,2,14.74,68000,4000,0,0,1R,1987,14,Kamitakada| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/346624
20979,6,8,63.45,238000,10000,0,0,1LDK,2007,7,Jiyugaoka| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/160837
11409,14,14,20.34,85000,8000,170000,85000,1K,2006,5,Omorikita| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/439627
12669,3,7,60.11,253000,10000,506000,253000,2LDK,2006,5,Nakameguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/474649
8278,2,7,32.04,90000,10000,90000,90000,1DK,2008,9,Sakashita| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/503556
13760,2,12,45.43,196000,15000,196000,0,1LDK,2005,5,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/156245
12387,2,2,16.89,60000,5000,0,60000,1R,2012,5,Haneda| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/354750
11981,9,14,63.01,178000,10000,356000,0,2LDK,1999,6,Shinkawa| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/502293
15730,7,15,26.28,85000,5000,85000,0,1R,2003,3,Sasazuka| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/255086
19436,4,5,16.25,60000,3000,0,0,1R,1984,2,Senzoku| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/299665
14359,1,5,31.9,65000,3200,65000,65000,1DK,1990,12,Mukojima| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/510404
17139,10,10,79.38,124000,0,124000,124000,3LDK,1991,12,Higashiayase| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/417206
11826,2,3,19.87,63500,4540,0,0,1K,2006,4,Sakaecho| Higashimurayama-shi| Tokyo,http://www.realestate.co.jp/rent/view/367566
13070,4,5,24.87,78000,5000,78000,0,1K,2003,13,Chuo| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/296250
19561,3,4,34.84,115000,10000,115000,115000,1DK,2001,6,Honkomagome| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/370745
8688,7,7,75.27,307000,10000,307000,307000,2SLDK,2004,3,Kaigan(1.2-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/493155
19405,23,27,83.16,498000,22000,996000,498000,3LDK,2012,2,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/307020
20755,4,5,38.0,122000,3000,122000,0,1LDK,1968,6,Koishikawa| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/416386
17184,1,6,31.0,110000,0,110000,0,1LDK,1989,8,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/502445
18561,6,6,18.06,78000,5000,78000,0,1R,2006,1,Shinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/136734
21720,2,2,30.0,75000,3000,75000,0,2K,1977,2,Zoshigaya| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/447842
14448,13,14,19.3,75000,8500,75000,0,1K,1997,5,Kamiuma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/229629
7399,5,5,40.31,140000,21000,140000,140000,1LDK,2017,5,Higashiueno| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/486996
20916,4,11,59.48,210000,0,420000,210000,2LDK,1993,3,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/229029
14290,9,9,18.08,65900,7100,131800,65900,1R,1986,5,Kasuga| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/401505
8845,2,3,54.03,163000,2000,163000,163000,1LDK,2016,10,Himonya| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/461152
14635,1,5,45.0,105000,5000,210000,105000,1LDK,1980,3,Hiratsuka| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/502624
13910,7,7,19.79,80000,7000,80000,80000,1K,2001,5,Yushima| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/461207
17571,2,2,34.15,195000,0,390000,195000,1DK,2005,4,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/250197
8180,6,10,22.24,89000,8000,178000,0,1R,2006,7,Kamata| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/367052
13045,7,7,65.08,207000,0,207000,0,1LDK,2008,4,Kaigan(3-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/416460
17267,11,11,45.39,180000,10000,360000,0,1LDK,2007,7,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/283859
17585,7,13,25.17,102000,8000,102000,0,1K,2014,4,Taihei| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/231416
21206,3,3,52.13,253000,15000,506000,253000,2LDK,2014,8,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/291334
22236,13,13,52.37,161000,8000,322000,0,1LDK,1992,12,Shibaura(2-4-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/456922
12749,5,5,45.74,137000,12000,137000,137000,1DK,2002,2,Yoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/304818
8745,3,6,37.8,99500,20000,0,0,1R,2007,4,Omorinishi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/494261
17976,11,11,53.13,220000,0,440000,220000,1LDK,2007,3,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/287136
20159,6,9,21.0,77800,7700,77800,0,1K,2013,7,Minamioi| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/391998
14617,2,2,21.82,84500,3540,0,84500,1K,2012,4,Nerima| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/363189
22045,3,3,41.0,98000,0,98000,0,1K,1999,8,Koenjiminami| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/58815
13049,6,6,36.74,119000,0,119000,238000,1LDK,2007,5,Haginaka| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/421379
18010,2,6,19.76,69000,5000,69000,69000,1R,1991,2,Daita| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/129668
16595,1,2,22.35,78000,4000,0,0,1K,2009,7,Nukui| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/242628
17496,1,5,20.71,87000,3000,87000,0,1R,2006,7,Sotokanda| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/154088
21334,14,44,42.28,205000,15000,410000,205000,1LDK,2010,7,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/295856
20207,1,4,21.0,70000,5000,70000,70000,1K,1986,9,Kitashinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/405032
18140,-1,-1,75.38,300000,0,600000,300000,3LDK,2015,4,Kamimeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/330572
6971,9,9,40.28,324000,0,0,0,1DK,1981,6,Sakuragaokacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/502636
16169,12,12,16.5,55000,8000,55000,55000,1K,1992,2,Higashiyaguchi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/296793
16566,2,2,21.14,78000,2000,78000,78000,1K,2014,6,Chuo| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/256698
12033,1,3,31.4,89500,3540,89500,89500,1K,2014,2,Narimasu| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/357628
16653,2,6,18.19,65000,6500,65000,65000,1K,1996,8,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/181222
9086,2,2,27.3,135000,0,0,0,1R,2004,6,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/388304
7209,5,5,21.86,82800,7700,82800,82800,1K,2005,9,Hakusan(2-5-chome)| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/509740
18886,12,13,37.55,145000,12000,145000,0,1LDK,2008,5,Mukogaoka| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/134935
16780,1,2,20.54,64000,5000,0,0,1K,2008,21,Gakuen| Musashimurayama-shi| Tokyo,http://www.realestate.co.jp/rent/view/242077
17725,5,38,49.47,230000,0,460000,230000,1SLDK,2009,2,Fujimi| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/263685
13544,2,2,54.65,63000,2500,0,0,1LDK,2009,3,Nakayama| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/461321
14225,4,4,35.01,138000,5000,138000,0,1LDK,2017,4,Higashioi| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/473659
13006,8,9,59.35,230000,10000,230000,230000,1LDK,2009,5,Yotsuya| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/509944
13567,1,2,20.28,63000,5540,0,0,1K,2004,13,Hosoda| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/345803
15331,2,7,27.1,90000,10000,90000,0,1K,2004,6,Ichigayayakuojimachi| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/252072
14230,3,6,47.85,135000,5000,135000,135000,2K,1973,5,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/213694
16380,2,5,25.37,72000,6000,72000,0,1K,2001,5,Higashiyukigaya| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/255808
18345,13,14,44.46,150000,9000,0,300000,2LDK,2007,9,Toyo| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/289538
15702,2,5,13.24,53000,4500,0,0,1K,1988,15,Matsugaoka| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/116352
12465,2,2,19.87,52500,5000,0,0,1K,2001,11,Tobitakyu| Chofu-shi| Tokyo,http://www.realestate.co.jp/rent/view/231107
18958,6,6,54.53,216000,10000,432000,216000,1LDK,2004,5,Daikanyamacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/291340
15091,1,3,19.87,76000,5000,0,0,1K,2008,10,Takamatsu| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/242092
19278,12,12,41.05,157000,10000,314000,157000,1LDK,2008,5,Shinkawa| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/298746
21354,11,15,51.1,250000,15000,500000,0,1LDK,2005,5,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/262310
17230,60,60,87.66,331000,20000,662000,0,2LDK,2008,5,Kachidoki| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/411199
14778,3,6,32.0,141000,8000,141000,0,1R,2006,8,Takaban| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/175558
18708,13,13,45.7,291000,12000,582000,291000,1LDK,2015,3,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/304824
17115,1,10,25.9,105000,9000,105000,105000,1K,2001,13,Higashi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/136033
19499,3,8,44.19,165000,10000,165000,165000,1LDK,2005,2,Yutenji| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/384302
17835,1,3,26.08,83500,4540,0,41750,1K,2009,3,Nishiogu| Arakawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/416085
21103,1,2,23.27,55000,5000,0,0,1K,2009,7,Fussa| Fussa-shi| Tokyo,http://www.realestate.co.jp/rent/view/236000
7834,12,12,28.18,190000,5000,190000,190000,1LDK,2017,7,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/495312
22487,3,3,55.62,200000,5000,400000,200000,1LDK,2000,3,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/468257
11168,1,3,78.16,236000,11140,236000,236000,2LDK,2009,10,Nakacho| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/61932
17341,6,8,48.15,239000,5000,0,239000,1LDK,2015,7,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/307684
20774,4,8,16.64,64000,5000,64000,0,1K,1992,9,Izumi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/387257
9696,1,2,22.55,72500,3000,0,0,1K,2016,18,Hirano| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/447966
11526,3,3,39.74,104000,4540,104000,0,1LDK,2010,7,Adachi| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/386946
17941,11,15,25.13,108000,0,108000,216000,1K,2013,1,Nihombashikakigaracho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/303499
11027,3,4,55.95,170000,0,170000,170000,1K,1997,11,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/390201
9727,1,3,26.04,54500,15000,0,0,1K,2006,15,Sengencho| Fuchu-shi| Tokyo,http://www.realestate.co.jp/rent/view/509245
13499,5,5,84.29,105000,0,105000,105000,4LDK,1989,13,Sandamachi| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/423501
21340,1,3,20.6,76000,4000,0,76000,1K,2009,12,Senju| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/137626
16706,2,3,20.54,78000,5000,78000,0,1K,2006,2,Takadanobaba| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/262654
17413,7,10,39.11,147000,12000,147000,147000,1LDK,2009,6,Ogikubo| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/299340
12249,2,2,14.97,57000,3000,57000,0,1K,1982,10,Daizawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/303130
13599,1,2,25.56,64000,3540,0,64000,1K,2014,6,Noshio| Kiyose-shi| Tokyo,http://www.realestate.co.jp/rent/view/264903
12708,12,14,109.33,350000,23000,700000,0,2LDK,2007,5,Toyosu| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/509638
17155,4,11,15.06,70000,5000,0,70000,1R,1979,3,Shibadaimon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/354793
18207,11,11,45.98,150000,8000,300000,0,1DK,2006,4,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/282410
13273,2,2,26.08,35000,2500,0,0,1K,2004,8,Shimoyugi| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/448934
14591,4,7,19.27,81000,5000,81000,81000,1K,1999,4,Higashiueno| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/476490
7716,2,2,30.96,129000,5000,129000,0,1SDK,2017,7,Midorigaoka| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/454506
16955,3,6,66.44,219000,30000,219000,219000,2LDK,1990,1,Ebisunishi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/210578
17387,2,3,70.69,154000,10000,154000,154000,3LDK,1985,7,Numabukuro| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/258937
9389,2,2,70.79,430000,20000,430000,430000,3LDK,2017,13,Higashi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/509144
17877,11,11,34.65,178000,7000,356000,356000,1LDK,2015,8,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/339671
19804,3,8,39.0,135000,7000,0,135000,1K,2006,8,Kitashinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/294150
20687,3,6,17.64,58000,5000,58000,58000,1R,1985,4,Arai| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/384808
14492,2,2,20.03,72000,2000,72000,72000,1K,1998,5,Okubo| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/255998
7562,8,11,18.0,59000,5000,59000,59000,1R,1988,7,Omorihoncho| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/484311
13616,3,3,63.76,79000,2000,0,79000,3DK,2005,20,Hommachida| Machida-shi| Tokyo,http://www.realestate.co.jp/rent/view/459868
11529,1,2,13.53,57500,4540,0,57500,1K,1985,9,Minamidai| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/387458
15448,2,5,30.02,85000,0,85000,0,1DK,1973,5,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/395655
17425,1,1,57.14,330000,0,660000,0,1LDK,2008,6,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/218557
17614,2,2,42.02,107000,2000,107000,0,1LDK,2011,8,Shimo| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/140974
7259,1,2,23.41,55000,2000,55000,0,1K,1994,5,Nishikoigakubo| Kokubunji-shi| Tokyo,http://www.realestate.co.jp/rent/view/425490
15605,1,3,20.81,70000,7000,0,0,1K,2008,19,Omoriminami| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/241984
7468,3,12,25.95,84900,9600,0,0,1K,2015,7,Takinogawa| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/403032
21908,4,4,57.86,140000,10000,280000,140000,1LDK,2002,3,Nishiwaseda(sonota)| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/59175
9505,3,3,41.63,85000,4540,0,0,1LDK,2009,9,Omaru| Inagi-shi| Tokyo,http://www.realestate.co.jp/rent/view/381305
10906,2,3,19.87,96000,4540,0,48000,1K,2008,4,Yanaka| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/354333
17269,21,21,51.25,301000,15000,301000,301000,2LDK,2015,3,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/306937
13515,14,14,23.04,61500,6000,0,0,1K,2007,7,Minamicho| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/401388
17279,8,8,20.35,82000,8000,0,0,1K,2007,9,Kamiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/77503
14348,9,2,15.76,68000,8000,0,0,1R,2016,4,Ookayama| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/503826
13230,3,10,20.1,118000,25040,0,0,1K,2002,2,Yaesu(2-chome)| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/363131
7792,12,33,25.02,114000,8000,114000,0,1R,2010,13,Shibaura(2-4-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/441476
18102,3,5,20.5,69000,6000,69000,0,1R,2009,14,Shakujiidai| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/134811
14563,1,2,39.29,128000,2000,128000,128000,2DK,1990,3,Gohongi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/476040
10208,9,9,57.91,189000,10000,378000,0,2LDK,2008,7,Taito| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/439333
12736,4,12,250.03,1300000,0,5200000,0,4LDK,1991,3,Toranomon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/439393
18535,4,7,54.89,266000,15000,266000,0,2LDK,2015,9,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/322590
11917,4,4,59.51,570000,0,1140000,570000,2SLDK,2017,8,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/502101
19673,8,10,16.61,57000,0,0,57000,1R,1990,11,Kamijujo| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/131208
10284,15,15,28.38,147000,5000,294000,147000,1K,2006,4,Ebisunishi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/439377
19172,4,5,48.61,180000,10000,180000,180000,1LDK,2012,8,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/363252
9038,1,11,18.49,98000,0,0,0,1R,1980,9,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/439215
15250,7,10,56.43,121000,0,121000,121000,2LDK,1994,5,Higashikasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/348456
8306,2,2,23.08,80000,5000,80000,80000,1K,1992,5,Sangenjaya| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/484413
21067,2,2,16.14,77500,5000,0,0,1K,1992,6,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/230101
19254,8,8,59.41,220000,10000,220000,0,1LDK,2003,1,Sasazuka| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/253312
22560,2,6,85.5,600000,0,3600000,0,Office,1989,8,Shibuya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/502085
11467,7,13,40.23,161000,12000,161000,161000,1LDK,2015,3,Higashikanda| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/502296
16271,2,2,19.87,64000,5000,0,0,1K,2009,13,Motomachi| Kiyose-shi| Tokyo,http://www.realestate.co.jp/rent/view/242671
12354,17,17,42.51,442000,0,884000,0,1LDK,2012,2,Shinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/487347
16131,3,3,56.34,132000,3000,132000,0,2DK,1993,14,Yamatocho| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/214999
